"country_code","series_code","year","value"
LIC,EG.USE.COMM.GD.PP.KD,"2011",NA
LIC,EG.USE.COMM.GD.PP.KD,"2012",NA
LIC,EG.USE.COMM.GD.PP.KD,"2013",NA
LIC,EG.USE.COMM.GD.PP.KD,"2014",NA
LIC,EG.USE.COMM.GD.PP.KD,"2015",NA
LIC,IT.NET.USER.P2,"2006",1.412875022
LIC,IT.NET.USER.P2,"2007",1.931672214
LIC,IT.NET.USER.P2,"2008",2.577058501
LIC,IT.NET.USER.P2,"2009",3.27663176
LIC,IT.NET.USER.P2,"2010",4.339982089
LIC,IT.NET.USER.P2,"2011",4.885647308
LIC,IT.NET.USER.P2,"2012",5.934740615
LIC,IT.NET.USER.P2,"2013",7.327194538
LIC,IT.NET.USER.P2,"2014",8.979293457
LIC,IT.NET.USER.P2,"2015",11.74759808
LIE,EG.USE.COMM.GD.PP.KD,"2006",NA
LIE,EG.USE.COMM.GD.PP.KD,"2007",NA
LIE,EG.USE.COMM.GD.PP.KD,"2008",NA
LIE,EG.USE.COMM.GD.PP.KD,"2009",NA
LIE,EG.USE.COMM.GD.PP.KD,"2010",NA
LIE,EG.USE.COMM.GD.PP.KD,"2011",NA
LIE,EG.USE.COMM.GD.PP.KD,"2012",NA
LIE,EG.USE.COMM.GD.PP.KD,"2013",NA
LIE,EG.USE.COMM.GD.PP.KD,"2014",NA
LIE,EG.USE.COMM.GD.PP.KD,"2015",NA
LIE,IT.NET.USER.P2,"2006",64.21416136
LIE,IT.NET.USER.P2,"2007",65.08021844
LIE,IT.NET.USER.P2,"2008",70.0
LIE,IT.NET.USER.P2,"2009",75.0
LIE,IT.NET.USER.P2,"2010",80.0
LIE,IT.NET.USER.P2,"2011",85.0
LIE,IT.NET.USER.P2,"2012",89.4077
LIE,IT.NET.USER.P2,"2013",93.8
LIE,IT.NET.USER.P2,"2014",95.21
LIE,IT.NET.USER.P2,"2015",96.6411951
LKA,EG.USE.COMM.GD.PP.KD,"2006",66.71372645
LKA,EG.USE.COMM.GD.PP.KD,"2007",63.69136401
LKA,EG.USE.COMM.GD.PP.KD,"2008",59.16775785
LKA,EG.USE.COMM.GD.PP.KD,"2009",56.71576446
LKA,EG.USE.COMM.GD.PP.KD,"2010",56.54217958
LKA,EG.USE.COMM.GD.PP.KD,"2011",55.99532957
LKA,EG.USE.COMM.GD.PP.KD,"2012",55.212369
LKA,EG.USE.COMM.GD.PP.KD,"2013",47.60153943
LKA,EG.USE.COMM.GD.PP.KD,"2014",48.41932963
LKA,EG.USE.COMM.GD.PP.KD,"2015",NA
LKA,IT.NET.USER.P2,"2006",2.537566129
LKA,IT.NET.USER.P2,"2007",3.88
LKA,IT.NET.USER.P2,"2008",5.8
LKA,IT.NET.USER.P2,"2009",8.78
LKA,IT.NET.USER.P2,"2010",12.0
LKA,IT.NET.USER.P2,"2011",15.0
LKA,IT.NET.USER.P2,"2012",18.2854
LKA,IT.NET.USER.P2,"2013",21.9
LKA,IT.NET.USER.P2,"2014",25.8
LKA,IT.NET.USER.P2,"2015",29.98873755
LMC,EG.USE.COMM.GD.PP.KD,"2006",138.0805088
LMC,EG.USE.COMM.GD.PP.KD,"2007",132.4243793
LMC,EG.USE.COMM.GD.PP.KD,"2008",130.1700509
LMC,EG.USE.COMM.GD.PP.KD,"2009",128.4313617
LMC,EG.USE.COMM.GD.PP.KD,"2010",125.745871
LMC,EG.USE.COMM.GD.PP.KD,"2011",122.0451202
LMC,EG.USE.COMM.GD.PP.KD,"2012",120.3722907
LMC,EG.USE.COMM.GD.PP.KD,"2013",115.0963139
LMC,EG.USE.COMM.GD.PP.KD,"2014",110.5155009
LMC,EG.USE.COMM.GD.PP.KD,"2015",NA
LMC,IT.NET.USER.P2,"2006",4.565337448
LMC,IT.NET.USER.P2,"2007",5.746870828
LMC,IT.NET.USER.P2,"2008",6.777338817
LMC,IT.NET.USER.P2,"2009",7.832289947
LMC,IT.NET.USER.P2,"2010",10.78911935
LMC,IT.NET.USER.P2,"2011",13.002559
LMC,IT.NET.USER.P2,"2012",15.52915053
LMC,IT.NET.USER.P2,"2013",18.15933393
LMC,IT.NET.USER.P2,"2014",22.60111221
LMC,IT.NET.USER.P2,"2015",26.80014799
LMY,EG.USE.COMM.GD.PP.KD,"2006",164.2618554
LMY,EG.USE.COMM.GD.PP.KD,"2007",158.3225427
LMY,EG.USE.COMM.GD.PP.KD,"2008",154.8447732
LMY,EG.USE.COMM.GD.PP.KD,"2009",154.0603165
LMY,EG.USE.COMM.GD.PP.KD,"2010",153.3602278
LMY,EG.USE.COMM.GD.PP.KD,"2011",151.1864277
LMY,EG.USE.COMM.GD.PP.KD,"2012",148.7073227
LMY,EG.USE.COMM.GD.PP.KD,"2013",144.1831472
LMY,EG.USE.COMM.GD.PP.KD,"2014",139.8063829
LMY,EG.USE.COMM.GD.PP.KD,"2015",NA
LMY,IT.NET.USER.P2,"2006",8.370476548
LMY,IT.NET.USER.P2,"2007",10.92099323
LMY,IT.NET.USER.P2,"2008",13.52767729
LMY,IT.NET.USER.P2,"2009",16.19759607
LMY,IT.NET.USER.P2,"2010",19.87047871
LMY,IT.NET.USER.P2,"2011",22.68084992
LMY,IT.NET.USER.P2,"2012",25.86718964
LMY,IT.NET.USER.P2,"2013",28.67106303
LMY,IT.NET.USER.P2,"2014",32.06087799
LMY,IT.NET.USER.P2,"2015",35.69456525
LSO,EG.USE.COMM.GD.PP.KD,"2006",4.772327943
LSO,EG.USE.COMM.GD.PP.KD,"2007",4.552316172
LSO,EG.USE.COMM.GD.PP.KD,"2008",NA
LSO,EG.USE.COMM.GD.PP.KD,"2009",NA
LSO,EG.USE.COMM.GD.PP.KD,"2010",NA
LSO,EG.USE.COMM.GD.PP.KD,"2011",NA
LSO,EG.USE.COMM.GD.PP.KD,"2012",NA
LSO,EG.USE.COMM.GD.PP.KD,"2013",NA
LSO,EG.USE.COMM.GD.PP.KD,"2014",NA
LSO,EG.USE.COMM.GD.PP.KD,"2015",NA
LSO,IT.NET.USER.P2,"2006",2.979708187
LSO,IT.NET.USER.P2,"2007",3.44543126
LSO,IT.NET.USER.P2,"2008",3.58
LSO,IT.NET.USER.P2,"2009",3.72
LSO,IT.NET.USER.P2,"2010",3.86
LSO,IT.NET.USER.P2,"2011",7.0
LSO,IT.NET.USER.P2,"2012",10.0
LSO,IT.NET.USER.P2,"2013",15.0
LSO,IT.NET.USER.P2,"2014",22.0
LSO,IT.NET.USER.P2,"2015",25.0
LTE,EG.USE.COMM.GD.PP.KD,"2006",183.3965265
LTE,EG.USE.COMM.GD.PP.KD,"2007",176.0854519
LTE,EG.USE.COMM.GD.PP.KD,"2008",170.2899866
LTE,EG.USE.COMM.GD.PP.KD,"2009",168.8424097
LTE,EG.USE.COMM.GD.PP.KD,"2010",170.5058648
LTE,EG.USE.COMM.GD.PP.KD,"2011",168.4772435
LTE,EG.USE.COMM.GD.PP.KD,"2012",164.8607798
LTE,EG.USE.COMM.GD.PP.KD,"2013",160.3760899
LTE,EG.USE.COMM.GD.PP.KD,"2014",154.4104115
LTE,EG.USE.COMM.GD.PP.KD,"2015",NA
LTE,IT.NET.USER.P2,"2006",15.13640873
LTE,IT.NET.USER.P2,"2007",19.97382944
LTE,IT.NET.USER.P2,"2008",25.19779327
LTE,IT.NET.USER.P2,"2009",30.59824643
LTE,IT.NET.USER.P2,"2010",36.03368272
LTE,IT.NET.USER.P2,"2011",40.04939085
LTE,IT.NET.USER.P2,"2012",44.71099693
LTE,IT.NET.USER.P2,"2013",48.36886754
LTE,IT.NET.USER.P2,"2014",50.90980121
LTE,IT.NET.USER.P2,"2015",53.48850319
LTU,EG.USE.COMM.GD.PP.KD,"2006",131.8560799
LTU,EG.USE.COMM.GD.PP.KD,"2007",128.7876155
LTU,EG.USE.COMM.GD.PP.KD,"2008",126.2707712
LTU,EG.USE.COMM.GD.PP.KD,"2009",136.4908178
LTU,EG.USE.COMM.GD.PP.KD,"2010",108.0062485
LTU,EG.USE.COMM.GD.PP.KD,"2011",105.559011
LTU,EG.USE.COMM.GD.PP.KD,"2012",102.6638312
LTU,EG.USE.COMM.GD.PP.KD,"2013",93.7262551
LTU,EG.USE.COMM.GD.PP.KD,"2014",90.91538172
LTU,EG.USE.COMM.GD.PP.KD,"2015",NA
LTU,IT.NET.USER.P2,"2006",43.9
LTU,IT.NET.USER.P2,"2007",49.9
LTU,IT.NET.USER.P2,"2008",55.22
LTU,IT.NET.USER.P2,"2009",59.76
LTU,IT.NET.USER.P2,"2010",62.12
LTU,IT.NET.USER.P2,"2011",63.6399774
LTU,IT.NET.USER.P2,"2012",67.22998933
LTU,IT.NET.USER.P2,"2013",68.4529
LTU,IT.NET.USER.P2,"2014",72.13
LTU,IT.NET.USER.P2,"2015",71.378
LUX,EG.USE.COMM.GD.PP.KD,"2006",99.97944181
LUX,EG.USE.COMM.GD.PP.KD,"2007",89.65379722
LUX,EG.USE.COMM.GD.PP.KD,"2008",90.75028704
LUX,EG.USE.COMM.GD.PP.KD,"2009",89.24620548
LUX,EG.USE.COMM.GD.PP.KD,"2010",90.79114039
LUX,EG.USE.COMM.GD.PP.KD,"2011",87.56483698
LUX,EG.USE.COMM.GD.PP.KD,"2012",86.27648164
LUX,EG.USE.COMM.GD.PP.KD,"2013",80.65790814
LUX,EG.USE.COMM.GD.PP.KD,"2014",73.25911256
LUX,EG.USE.COMM.GD.PP.KD,"2015",69.59829459
LUX,IT.NET.USER.P2,"2006",72.51
LUX,IT.NET.USER.P2,"2007",78.92
LUX,IT.NET.USER.P2,"2008",82.23
LUX,IT.NET.USER.P2,"2009",87.31
LUX,IT.NET.USER.P2,"2010",90.62
LUX,IT.NET.USER.P2,"2011",90.02985856
LUX,IT.NET.USER.P2,"2012",91.94992374
LUX,IT.NET.USER.P2,"2013",93.7765
LUX,IT.NET.USER.P2,"2014",94.67
LUX,IT.NET.USER.P2,"2015",96.38
LVA,EG.USE.COMM.GD.PP.KD,"2006",106.8274072
LVA,EG.USE.COMM.GD.PP.KD,"2007",99.35760533
LVA,EG.USE.COMM.GD.PP.KD,"2008",98.50041212
LVA,EG.USE.COMM.GD.PP.KD,"2009",110.4727775
LVA,EG.USE.COMM.GD.PP.KD,"2010",117.7218415
LVA,EG.USE.COMM.GD.PP.KD,"2011",104.5161313
LVA,EG.USE.COMM.GD.PP.KD,"2012",104.2152412
LVA,EG.USE.COMM.GD.PP.KD,"2013",99.99025524
LVA,EG.USE.COMM.GD.PP.KD,"2014",98.17871264
LVA,EG.USE.COMM.GD.PP.KD,"2015",NA
LVA,IT.NET.USER.P2,"2006",53.63
LVA,IT.NET.USER.P2,"2007",59.17
LVA,IT.NET.USER.P2,"2008",63.41
LVA,IT.NET.USER.P2,"2009",66.84
LVA,IT.NET.USER.P2,"2010",68.42
LVA,IT.NET.USER.P2,"2011",69.74995456
LVA,IT.NET.USER.P2,"2012",73.11994377
LVA,IT.NET.USER.P2,"2013",75.2344
LVA,IT.NET.USER.P2,"2014",75.83
LVA,IT.NET.USER.P2,"2015",79.2006
MAC,EG.USE.COMM.GD.PP.KD,"2006",NA
MAC,EG.USE.COMM.GD.PP.KD,"2007",NA
MAC,EG.USE.COMM.GD.PP.KD,"2008",NA
MAC,EG.USE.COMM.GD.PP.KD,"2009",NA
MAC,EG.USE.COMM.GD.PP.KD,"2010",NA
MAC,EG.USE.COMM.GD.PP.KD,"2011",NA
MAC,EG.USE.COMM.GD.PP.KD,"2012",NA
MAC,EG.USE.COMM.GD.PP.KD,"2013",NA
MAC,EG.USE.COMM.GD.PP.KD,"2014",NA
MAC,EG.USE.COMM.GD.PP.KD,"2015",NA
MAC,IT.NET.USER.P2,"2006",46.4
MAC,IT.NET.USER.P2,"2007",47.327
MAC,IT.NET.USER.P2,"2008",49.24
MAC,IT.NET.USER.P2,"2009",54.0
MAC,IT.NET.USER.P2,"2010",55.198
MAC,IT.NET.USER.P2,"2011",60.20369672
MAC,IT.NET.USER.P2,"2012",61.31
MAC,IT.NET.USER.P2,"2013",65.8
MAC,IT.NET.USER.P2,"2014",69.78
MAC,IT.NET.USER.P2,"2015",77.60013186
MAF,EG.USE.COMM.GD.PP.KD,"2006",NA
MAF,EG.USE.COMM.GD.PP.KD,"2007",NA
MAF,EG.USE.COMM.GD.PP.KD,"2008",NA
MAF,EG.USE.COMM.GD.PP.KD,"2009",NA
MAF,EG.USE.COMM.GD.PP.KD,"2010",NA
MAF,EG.USE.COMM.GD.PP.KD,"2011",NA
MAF,EG.USE.COMM.GD.PP.KD,"2012",NA
MAF,EG.USE.COMM.GD.PP.KD,"2013",NA
MAF,EG.USE.COMM.GD.PP.KD,"2014",NA
MAF,EG.USE.COMM.GD.PP.KD,"2015",NA
MAF,IT.NET.USER.P2,"2006",NA
MAF,IT.NET.USER.P2,"2007",NA
MAF,IT.NET.USER.P2,"2008",NA
MAF,IT.NET.USER.P2,"2009",NA
MAF,IT.NET.USER.P2,"2010",NA
MAF,IT.NET.USER.P2,"2011",NA
MAF,IT.NET.USER.P2,"2012",NA
MAF,IT.NET.USER.P2,"2013",NA
MAF,IT.NET.USER.P2,"2014",NA
MAF,IT.NET.USER.P2,"2015",NA
MAR,EG.USE.COMM.GD.PP.KD,"2006",84.53866637
MAR,EG.USE.COMM.GD.PP.KD,"2007",84.21725563
MAR,EG.USE.COMM.GD.PP.KD,"2008",82.55593026
MAR,EG.USE.COMM.GD.PP.KD,"2009",79.76608462
MAR,EG.USE.COMM.GD.PP.KD,"2010",80.60035442
MAR,EG.USE.COMM.GD.PP.KD,"2011",82.51872806
MAR,EG.USE.COMM.GD.PP.KD,"2012",81.23911087
MAR,EG.USE.COMM.GD.PP.KD,"2013",78.04464235
MAR,EG.USE.COMM.GD.PP.KD,"2014",76.979191
MAR,EG.USE.COMM.GD.PP.KD,"2015",NA
MAR,IT.NET.USER.P2,"2006",19.77119157
MAR,IT.NET.USER.P2,"2007",21.5
MAR,IT.NET.USER.P2,"2008",33.1
MAR,IT.NET.USER.P2,"2009",41.3
MAR,IT.NET.USER.P2,"2010",52.0
MAR,IT.NET.USER.P2,"2011",46.1074826
MAR,IT.NET.USER.P2,"2012",55.41605319
MAR,IT.NET.USER.P2,"2013",56.0
MAR,IT.NET.USER.P2,"2014",56.8
MAR,IT.NET.USER.P2,"2015",57.08
MCO,EG.USE.COMM.GD.PP.KD,"2006",NA
MCO,EG.USE.COMM.GD.PP.KD,"2007",NA
MCO,EG.USE.COMM.GD.PP.KD,"2008",NA
MCO,EG.USE.COMM.GD.PP.KD,"2009",NA
MCO,EG.USE.COMM.GD.PP.KD,"2010",NA
MCO,EG.USE.COMM.GD.PP.KD,"2011",NA
MCO,EG.USE.COMM.GD.PP.KD,"2012",NA
MCO,EG.USE.COMM.GD.PP.KD,"2013",NA
MCO,EG.USE.COMM.GD.PP.KD,"2014",NA
MCO,EG.USE.COMM.GD.PP.KD,"2015",NA
MCO,IT.NET.USER.P2,"2006",61.47603971
MCO,IT.NET.USER.P2,"2007",64.3776824
MCO,IT.NET.USER.P2,"2008",67.25
MCO,IT.NET.USER.P2,"2009",70.1
MCO,IT.NET.USER.P2,"2010",75.0
MCO,IT.NET.USER.P2,"2011",80.3
MCO,IT.NET.USER.P2,"2012",87.0
MCO,IT.NET.USER.P2,"2013",90.7
MCO,IT.NET.USER.P2,"2014",92.4
MCO,IT.NET.USER.P2,"2015",93.36330202
MDA,EG.USE.COMM.GD.PP.KD,"2006",276.8651265
MDA,EG.USE.COMM.GD.PP.KD,"2007",261.5479981
MDA,EG.USE.COMM.GD.PP.KD,"2008",241.7266742
MDA,EG.USE.COMM.GD.PP.KD,"2009",244.2546746
MDA,EG.USE.COMM.GD.PP.KD,"2010",251.7668722
MDA,EG.USE.COMM.GD.PP.KD,"2011",232.0236242
MDA,EG.USE.COMM.GD.PP.KD,"2012",231.185942
MDA,EG.USE.COMM.GD.PP.KD,"2013",189.9346521
MDA,EG.USE.COMM.GD.PP.KD,"2014",194.9144412
MDA,EG.USE.COMM.GD.PP.KD,"2015",NA
MDA,IT.NET.USER.P2,"2006",19.62064771
MDA,IT.NET.USER.P2,"2007",20.45
MDA,IT.NET.USER.P2,"2008",23.39
MDA,IT.NET.USER.P2,"2009",27.5
MDA,IT.NET.USER.P2,"2010",32.3
MDA,IT.NET.USER.P2,"2011",38.0
MDA,IT.NET.USER.P2,"2012",43.37
MDA,IT.NET.USER.P2,"2013",60.0
MDA,IT.NET.USER.P2,"2014",67.0
MDA,IT.NET.USER.P2,"2015",69.0
MDG,EG.USE.COMM.GD.PP.KD,"2006",NA
MDG,EG.USE.COMM.GD.PP.KD,"2007",NA
MDG,EG.USE.COMM.GD.PP.KD,"2008",NA
MDG,EG.USE.COMM.GD.PP.KD,"2009",NA
MDG,EG.USE.COMM.GD.PP.KD,"2010",NA
MDG,EG.USE.COMM.GD.PP.KD,"2011",NA
MDG,EG.USE.COMM.GD.PP.KD,"2012",NA
MDG,EG.USE.COMM.GD.PP.KD,"2013",NA
MDG,EG.USE.COMM.GD.PP.KD,"2014",NA
MDG,EG.USE.COMM.GD.PP.KD,"2015",NA
MDG,IT.NET.USER.P2,"2006",0.607552239
MDG,IT.NET.USER.P2,"2007",0.65
MDG,IT.NET.USER.P2,"2008",1.65
MDG,IT.NET.USER.P2,"2009",1.63
MDG,IT.NET.USER.P2,"2010",1.7
MDG,IT.NET.USER.P2,"2011",1.9
MDG,IT.NET.USER.P2,"2012",2.3
MDG,IT.NET.USER.P2,"2013",3.0
MDG,IT.NET.USER.P2,"2014",3.7
MDG,IT.NET.USER.P2,"2015",4.17397219
MDV,EG.USE.COMM.GD.PP.KD,"2006",77.23257782
MDV,EG.USE.COMM.GD.PP.KD,"2007",74.44021392
MDV,EG.USE.COMM.GD.PP.KD,"2008",NA
MDV,EG.USE.COMM.GD.PP.KD,"2009",NA
MDV,EG.USE.COMM.GD.PP.KD,"2010",NA
MDV,EG.USE.COMM.GD.PP.KD,"2011",NA
MDV,EG.USE.COMM.GD.PP.KD,"2012",NA
MDV,EG.USE.COMM.GD.PP.KD,"2013",NA
MDV,EG.USE.COMM.GD.PP.KD,"2014",NA
MDV,EG.USE.COMM.GD.PP.KD,"2015",NA
MDV,IT.NET.USER.P2,"2006",11.03635278
MDV,IT.NET.USER.P2,"2007",16.3
MDV,IT.NET.USER.P2,"2008",23.2
MDV,IT.NET.USER.P2,"2009",24.8
MDV,IT.NET.USER.P2,"2010",26.53
MDV,IT.NET.USER.P2,"2011",34.0
MDV,IT.NET.USER.P2,"2012",38.9301
MDV,IT.NET.USER.P2,"2013",44.1
MDV,IT.NET.USER.P2,"2014",49.28
MDV,IT.NET.USER.P2,"2015",54.46195515
MEA,EG.USE.COMM.GD.PP.KD,"2006",117.2437654
MEA,EG.USE.COMM.GD.PP.KD,"2007",116.9542546
MEA,EG.USE.COMM.GD.PP.KD,"2008",120.5275014
MEA,EG.USE.COMM.GD.PP.KD,"2009",123.9701182
MEA,EG.USE.COMM.GD.PP.KD,"2010",123.4610059
MEA,EG.USE.COMM.GD.PP.KD,"2011",120.9557412
MEA,EG.USE.COMM.GD.PP.KD,"2012",126.3264647
MEA,EG.USE.COMM.GD.PP.KD,"2013",123.9429947
MEA,EG.USE.COMM.GD.PP.KD,"2014",127.3359966
MEA,EG.USE.COMM.GD.PP.KD,"2015",NA
MEA,IT.NET.USER.P2,"2006",11.85474422
MEA,IT.NET.USER.P2,"2007",15.07590034
MEA,IT.NET.USER.P2,"2008",18.75299529
MEA,IT.NET.USER.P2,"2009",21.61841565
MEA,IT.NET.USER.P2,"2010",24.87267923
MEA,IT.NET.USER.P2,"2011",27.83595894
MEA,IT.NET.USER.P2,"2012",31.61118712
MEA,IT.NET.USER.P2,"2013",35.3283434
MEA,IT.NET.USER.P2,"2014",40.24021671
MEA,IT.NET.USER.P2,"2015",44.40727025
MEX,EG.USE.COMM.GD.PP.KD,"2006",102.0704407
MEX,EG.USE.COMM.GD.PP.KD,"2007",99.13240606
MEX,EG.USE.COMM.GD.PP.KD,"2008",97.01461374
MEX,EG.USE.COMM.GD.PP.KD,"2009",102.5581222
MEX,EG.USE.COMM.GD.PP.KD,"2010",94.78493824
MEX,EG.USE.COMM.GD.PP.KD,"2011",96.0682336
MEX,EG.USE.COMM.GD.PP.KD,"2012",96.77637816
MEX,EG.USE.COMM.GD.PP.KD,"2013",95.67761372
MEX,EG.USE.COMM.GD.PP.KD,"2014",91.03626849
MEX,EG.USE.COMM.GD.PP.KD,"2015",87.84772275
MEX,IT.NET.USER.P2,"2006",19.52
MEX,IT.NET.USER.P2,"2007",20.81
MEX,IT.NET.USER.P2,"2008",21.71
MEX,IT.NET.USER.P2,"2009",26.34
MEX,IT.NET.USER.P2,"2010",31.05
MEX,IT.NET.USER.P2,"2011",37.17629541
MEX,IT.NET.USER.P2,"2012",39.75
MEX,IT.NET.USER.P2,"2013",43.46
MEX,IT.NET.USER.P2,"2014",44.39
MEX,IT.NET.USER.P2,"2015",57.43104299
MHL,EG.USE.COMM.GD.PP.KD,"2006",175.5841971
MHL,EG.USE.COMM.GD.PP.KD,"2007",180.6889324
MHL,EG.USE.COMM.GD.PP.KD,"2008",NA
MHL,EG.USE.COMM.GD.PP.KD,"2009",NA
MHL,EG.USE.COMM.GD.PP.KD,"2010",NA
MHL,EG.USE.COMM.GD.PP.KD,"2011",NA
MHL,EG.USE.COMM.GD.PP.KD,"2012",NA
MHL,EG.USE.COMM.GD.PP.KD,"2013",NA
MHL,EG.USE.COMM.GD.PP.KD,"2014",NA
MHL,EG.USE.COMM.GD.PP.KD,"2015",NA
MHL,IT.NET.USER.P2,"2006",3.795590214
MHL,IT.NET.USER.P2,"2007",3.95
MHL,IT.NET.USER.P2,"2008",4.6
MHL,IT.NET.USER.P2,"2009",5.6
MHL,IT.NET.USER.P2,"2010",7.0
MHL,IT.NET.USER.P2,"2011",10.0
MHL,IT.NET.USER.P2,"2012",12.5
MHL,IT.NET.USER.P2,"2013",14.0
MHL,IT.NET.USER.P2,"2014",16.8
MHL,IT.NET.USER.P2,"2015",19.2824418
MIC,EG.USE.COMM.GD.PP.KD,"2006",162.6949487
MIC,EG.USE.COMM.GD.PP.KD,"2007",156.8187584
MIC,EG.USE.COMM.GD.PP.KD,"2008",153.3735553
MIC,EG.USE.COMM.GD.PP.KD,"2009",152.5885329
MIC,EG.USE.COMM.GD.PP.KD,"2010",152.0159556
MIC,EG.USE.COMM.GD.PP.KD,"2011",149.8582717
MIC,EG.USE.COMM.GD.PP.KD,"2012",147.3867924
MIC,EG.USE.COMM.GD.PP.KD,"2013",142.8275916
MIC,EG.USE.COMM.GD.PP.KD,"2014",138.4575703
MIC,EG.USE.COMM.GD.PP.KD,"2015",NA
MIC,IT.NET.USER.P2,"2006",9.118648725
MIC,IT.NET.USER.P2,"2007",11.92681557
MIC,IT.NET.USER.P2,"2008",14.780281
MIC,IT.NET.USER.P2,"2009",17.69823211
MIC,IT.NET.USER.P2,"2010",21.6523756
MIC,IT.NET.USER.P2,"2011",24.79409178
MIC,IT.NET.USER.P2,"2012",28.27000392
MIC,IT.NET.USER.P2,"2013",31.22103523
MIC,IT.NET.USER.P2,"2014",34.86055991
MIC,IT.NET.USER.P2,"2015",38.64313246
MKD,EG.USE.COMM.GD.PP.KD,"2006",144.2315037
MKD,EG.USE.COMM.GD.PP.KD,"2007",139.7525099
MKD,EG.USE.COMM.GD.PP.KD,"2008",132.2959396
MKD,EG.USE.COMM.GD.PP.KD,"2009",123.7491798
MKD,EG.USE.COMM.GD.PP.KD,"2010",122.4560991
MKD,EG.USE.COMM.GD.PP.KD,"2011",129.7069671
MKD,EG.USE.COMM.GD.PP.KD,"2012",123.6217396
MKD,EG.USE.COMM.GD.PP.KD,"2013",109.5345239
MKD,EG.USE.COMM.GD.PP.KD,"2014",102.6594785
MKD,EG.USE.COMM.GD.PP.KD,"2015",NA
MKD,IT.NET.USER.P2,"2006",28.62
MKD,IT.NET.USER.P2,"2007",36.3
MKD,IT.NET.USER.P2,"2008",46.04
MKD,IT.NET.USER.P2,"2009",51.77
MKD,IT.NET.USER.P2,"2010",51.9
MKD,IT.NET.USER.P2,"2011",56.7
MKD,IT.NET.USER.P2,"2012",57.44994731
MKD,IT.NET.USER.P2,"2013",65.24
MKD,IT.NET.USER.P2,"2014",68.06
MKD,IT.NET.USER.P2,"2015",70.3802
MLI,EG.USE.COMM.GD.PP.KD,"2006",NA
MLI,EG.USE.COMM.GD.PP.KD,"2007",NA
MLI,EG.USE.COMM.GD.PP.KD,"2008",NA
MLI,EG.USE.COMM.GD.PP.KD,"2009",NA
MLI,EG.USE.COMM.GD.PP.KD,"2010",NA
MLI,EG.USE.COMM.GD.PP.KD,"2011",NA
MLI,EG.USE.COMM.GD.PP.KD,"2012",NA
MLI,EG.USE.COMM.GD.PP.KD,"2013",NA
MLI,EG.USE.COMM.GD.PP.KD,"2014",NA
MLI,EG.USE.COMM.GD.PP.KD,"2015",NA
MLI,IT.NET.USER.P2,"2006",0.729627281
MLI,IT.NET.USER.P2,"2007",0.81
MLI,IT.NET.USER.P2,"2008",1.57
MLI,IT.NET.USER.P2,"2009",1.8
MLI,IT.NET.USER.P2,"2010",2.0
MLI,IT.NET.USER.P2,"2011",2.2
MLI,IT.NET.USER.P2,"2012",2.8
MLI,IT.NET.USER.P2,"2013",3.5
MLI,IT.NET.USER.P2,"2014",7.0
MLI,IT.NET.USER.P2,"2015",10.33
MLT,EG.USE.COMM.GD.PP.KD,"2006",76.91196901
MLT,EG.USE.COMM.GD.PP.KD,"2007",77.86382217
MLT,EG.USE.COMM.GD.PP.KD,"2008",71.85968564
MLT,EG.USE.COMM.GD.PP.KD,"2009",68.55280538
MLT,EG.USE.COMM.GD.PP.KD,"2010",70.94412278
MLT,EG.USE.COMM.GD.PP.KD,"2011",69.65175103
MLT,EG.USE.COMM.GD.PP.KD,"2012",71.75660039
MLT,EG.USE.COMM.GD.PP.KD,"2013",60.00673006
MLT,EG.USE.COMM.GD.PP.KD,"2014",55.94089752
MLT,EG.USE.COMM.GD.PP.KD,"2015",NA
MLT,IT.NET.USER.P2,"2006",40.41
MLT,IT.NET.USER.P2,"2007",46.9
MLT,IT.NET.USER.P2,"2008",50.08
MLT,IT.NET.USER.P2,"2009",58.86
MLT,IT.NET.USER.P2,"2010",63.0
MLT,IT.NET.USER.P2,"2011",68.01982379
MLT,IT.NET.USER.P2,"2012",68.19987429
MLT,IT.NET.USER.P2,"2013",68.9138
MLT,IT.NET.USER.P2,"2014",73.17
MLT,IT.NET.USER.P2,"2015",75.96
MMR,EG.USE.COMM.GD.PP.KD,"2006",121.132814
MMR,EG.USE.COMM.GD.PP.KD,"2007",112.2249144
MMR,EG.USE.COMM.GD.PP.KD,"2008",98.12534784
MMR,EG.USE.COMM.GD.PP.KD,"2009",84.09266824
MMR,EG.USE.COMM.GD.PP.KD,"2010",75.12355264
MMR,EG.USE.COMM.GD.PP.KD,"2011",72.68259911
MMR,EG.USE.COMM.GD.PP.KD,"2012",74.01737012
MMR,EG.USE.COMM.GD.PP.KD,"2013",72.43010649
MMR,EG.USE.COMM.GD.PP.KD,"2014",77.95974161
MMR,EG.USE.COMM.GD.PP.KD,"2015",NA
MMR,IT.NET.USER.P2,"2006",0.182048331
MMR,IT.NET.USER.P2,"2007",0.217128445
MMR,IT.NET.USER.P2,"2008",0.22
MMR,IT.NET.USER.P2,"2009",0.22
MMR,IT.NET.USER.P2,"2010",0.25
MMR,IT.NET.USER.P2,"2011",0.98
MMR,IT.NET.USER.P2,"2012",4.0
MMR,IT.NET.USER.P2,"2013",8.0
MMR,IT.NET.USER.P2,"2014",11.52
MMR,IT.NET.USER.P2,"2015",21.72583401
